text,label
"@ebiosca 😂És que de vegades em sembla sorprenent la quantitat de coses que tenen els diners com a barrera d'entrada; sobretot, quan són coses tan elementals i bàsiques com un sostre. Ho tenim naturalitzat i no entenc per què és tan inqüestionable.",0
"@CiudadanosCs @InesArrimadas @Albert_Rivera #GraciasInés   Me voy a dejar la piel.... COM LES SERPS 🤗😅🤣 . Au, vés, vés a fer xivarri al @Congreso_Es  i  deixa tranquil el @parlamentcat  De bons records, cap ni un❗❗❗ Passi-ho bé i bona tarda #femlarepublicacatalana #joacuso   #FreeTothom",1
RT @dailia__: Ara Ella sí que ha actuat bé #detectiuconan3xl,2
"Las caretas van caient... Em semble perfecte @AdaColau tu on has d'anar és amb la Grisso, a explicar la teva vida sexual i deixar l'Alcaldia que et va molt grossa. Adeu, fins mai. https://t.co/Fndc8XJUde",0
"@Yamatodabashii @CosJaume No vull ser millor que ningú. Només dir el que penso i fiscalitzar els polítics, que és la meva feina. I si no fan el que compleixen, ho dic. I si no us agrada, us foteu.",1
El jutge i la secretària del jutjat 13 admeten ara que duen un any mentint i ocultant informació sobre els seus intents d’impedir el referèndum.  https://t.co/gSVeqbXt6v,1
@324cat Aixó no es cap VAga !! Es una xumineria més de les vostres. Ni soc indepe ni segueixo a unassessí com Sastre,0
"Vea la violencia nacionalista y la indignación de los catalanes sencillos. Ací té el resum de lo que ha passat avui a Catalunya: convocatòria de vaga per un assassí,... https://t.co/82xkQU4O5t",0
"RT @joseantich: La posada de llarg de Valls: catalanista, maragallista i gendarme. El meu article a @elnacionalcat https://t.co/EvPzbDaVmV",0
RT @mksjosoccdr: No tinc paraules. El Govern aposta per pactar amb Espanya el referèndum d'autodeterminació. https://t.co/PXk3mFPzN9,1
"Ni al mejor guionista de humor que en el cine hubiera se le ocurriría ésta memez. Bueno al gran Azcona y al gran Berlanga, ya en vida se les ocurrían éstas genialidades.   Creen un grup de pregària pels presos polítics amb motiu del judici https://t.co/lYTQr7X9is",0
"RT @emateug: @SrSpoc @albert_orta Colló, amb els adalids feixistes. Mireu si tenen l'EGB, o el certificat del parvulari, o algo.",1
RT @ANIBALBARCA3: @QuimTorraiPla Fake news un cop més. I el pitjor de tot és que ve del president de la Generalitat,0
RT @milpaber: @QuimTorraiPla @ocbcat @LauraBorras Patétic!!! Sr. Torra faci bondat i no begui tant.,0
Guaidó carrega contra Maduro pel tracte despectiu contra els eurodiputats https://t.co/lvPE5jngYc,2
"7) Enviaria el missatge al món que, en no poder doblegar els catalans, l'Estat actua com una dictadura, invalidant el resultat de les urnes, deposant un President i dissolent un Parlament elegits democràticament.  En altres paraules: substituint la democràcia per totalitarisme.",1
És @jorditurull en estat pur! Enèrgic i assertiu!! Clar i contundent. Turull a l’atac ✊🏻✊🏻✊🏻 #judiciprocés #autodeterminacionoesdelicte https://t.co/et7v3VNF5m,1
@UnPaisComu @jaumecollboni @ccoocatalunya Aquí el Convergent donant lliçons d'ètica,0
RT @324cat: L'abandonament escolar prematur es redueix a la meitat en 10 anys a Catalunya https://t.co/sfZTFHK40z https://t.co/dNCOBAc2fJ,2
"RT @Gusgus6778: @mlluisvall @joseprull @txarango Molts ànims a tota la familia !! Si els partits  i els polítics no ho esguerren , guanyare…",1
Dels creadors de  les polítiques socials són prioritats menors  arriba... els 2.200M€ per Catalunya dels pressupostos generals de l'Estat son  política petita  https://t.co/9cFHj5YXHo,0
"@albaverges Sempre es el mateix, campanyes mediatiques per donar la impresió a la població que es fa molt. La realitat es que no es cert... L'Atenció Primària necessita un augment de pressupost consolidat del 25% x entumar totes les necessitat en salut de la població. La resta es vendre FUM.",0
"Un dels punts importants de la política de Manuel Valls és la recerca constant d’un enemic. L’enemic poden ser els gitanos romanesos, els musulmans i, aquí, són els catalans , explica l'escriptor Patrick Farbiaz: https://t.co/p9SjkRhS0T",0
"Als pensionistes que posen o treuen llaços grocs els han retallat igual la pensió, els han pujat el preu de la llum o dels medicaments #QueNoEnsEnfrontin Cap pensionista amb Rajoy i Casado, cap amb Mas i Puigdemont",0
RT @vicrorMC: @324cat De vegades fa molt el ridicul aquest home,0
Escriviu-los. Que els seus carcellers sàpiguen que els estimem molt. #freetothom #LlibertatPresesPolítiques #RetornExiliades https://t.co/fvvANor6Co,1
El cap de la Guàrdia Civil durant l'1-O recorda en el #JudiciProcés que es va demanar als Mossos d'Esquadra precintar els col·legis electorals abans del referèndum perquè no hi entressin els votants https://t.co/OWn5rJr5Lc,1
@GFVara Dues pedres! Els boomerangs tornen...,0
"▶️ @albertbatet  Quines garanties processals té el judici després de veure les pèssimes condicions del trasllat a Madrid, de veure les mofes de la Guàrdia Civil i la limitació de drets dels presos polítics?  #Parlament https://t.co/4fLtnNA6QI",1
"RT @portdelcompte: Aquest personatge per mi es un inculte, un incompetent i un provocador. En el meu nom NO senyor .@MiquelBuch https://t.c…",0
"🔊 #AlertaDesnonament  Es necessita gent per poder aturar-lo! 🕙Ara mateix  📍Passeig Vall d'Hebron, 210 #StopDesnonaments  #NoEnsFaranFora #perifèria #ProuEspeculació #StopDeshaucios https://t.co/Wb4MMTvOQj",1
RT @super3_roures: @naciodigital L'avi del meu marit té 96 anys. De la lleva del biberó. Encara és viu! 👀,2
Concentració a Terrassa i homenatge als represaliats.  El terrassencs recorden que Josep Rull ha fet els 50 anys a la presó. #50anysJosepRull https://t.co/tyfiTOtvEP #RepúblicaCatalana  #Llibertatpresospolítics  #LliureRetorndelsExiliats,1
AMB LA SEGURETAT NO ES JUGA!  Gravíssimes acusacions mentre #Colau tira pel dret per dissoldre els antiavalots de la Guàrdia Urbana. #FORApolítics #HOLAGestió #BCNCOMTU @barcelona_GUB https://t.co/rSse8DonpY,1
"Demà, a les 7 del matí, segona part de l’#AporellosJudicial. Sabreu què van dir els jutges espanyols de la justícia alemanya quan es van quedar sense Puigdemont 😉",1
@PRIMERJAUME Cs són dolents. 😂😂😂,0
"El partidopopular indignat per la visita del MHP Puigdemont al @europarl És comprensible, la democràcia i els demòcrates els-hi produeix al.lergia severa i insuficiència respiratòria. El @partidopopularE és més de rebre feixistes com Vox.",1
"@laXarxaXanante2 No sé, 51 anys tot canvia massa ràpid. Quan comences a dominar algu , rapidament surt una altre cosa nova 😬 suem tinta. Jo era la reina del boli",0
Avui a Calabria 66 parlant de les conseqüències de l'ablació genital femenina. @AHCAMA_ gràcies per la vostra dificil feina. https://t.co/obPr0Pf2vP,2
@MartinMc_Fly @FeelFre30265794 Tu parles de lleis i jo parlo de dignitat. Passarieu per sobre amb els vostres tractors si Europa no ens estigues mirant. #EuropaEnsMira,0
RT @salvadorcot: Apareixen més pintades nazis a cases de Terrassa amb estelades https://t.co/r5X92KCXZu,2
Un nou #8Mbarcelona històric. El feminisme és l’esperança de la humanitat. Aquí i arreu de l’estat grans mobilitzacions per fer front el masclisme i el feixisme. Emocionada de viure-ho amb la meva filla. El futur és feminista. https://t.co/20whXDgrx8,1
Dolça Catalunya alcanza las 100.000.000 visitas. #Lasilenciosacat https://t.co/6Yhg16iV5L vía @DolcaCatalunya,0
"A l’@Albert_Rivera se li ha girat feina.   A Palo Alto, les beceroles de Silicon Valley a California, també n’hi ha.   #RiveraQuitameEste https://t.co/bMROEqDFnc",0
El govern d’@AdaColau va prometre 8.000 habitatges i només n’ha acabat 700. Em comprometo a tornar al ritme de construcció del darrer alcalde socialista amb 4.000 habitatges per mandat. 🏡🏗🏢,0
"En defensa dels nostres drets polítics i laborals, per la no discriminació per raó de gènere, per un salari mínim de 1.200€, per la derogació de la reforma laboral del PP, per la llibertat dels presos polítics... Aturem-ho tot. El proper 21F a #SantAdrià fem #vagaGeneral https://t.co/eMUcx51zJr",1
El Partit Demòcrata al Senat hem presentat una moció exigint al Gobierno la DIMISSIÓ de la Secretaria d’Estat per a #EspañaGlobal després de comparar el referèndum #1O amb una violació. @JuntsXCat @Pdemocratacat https://t.co/xr8iziS5ZF,1
"@pilarcarracelas D'on surt aquest text? Totalment d'acord que, sigui quin sigui el text, s'ha de votar per blocs.",0
"Crec que Espanya encara no entén el canvi que ha provocat. Els indepes  vells  hem passat de la animadversió a Espanya, al odi i els indepes nous han passat del  no hi tinc res en contra  a la animadversió. I molts dels que no eren ni són indepes, comencen a veure què és Espanya.",1
@Aledasaida @nandoterra5 @sergipinkman Dons a mi em fa gràcia que s´han llenÇat tiras dauradas com fan a molts lloscs quan guanya algu i estàn dient que es groc/simbol llibertat presos polítics.,1
Portem 4 dies de judici i no hi ha ni 1 proba que demostri el que estant acusats els nostres polítics electes.Tot es una farsa. Tot divagacions i voltes a coses sense cap consistencia. I porten mes d’un any a la presó. Es un putu escandol #JudiciFarsa #JoAcuso #SpainFascistState,1
"@lluis_llach Al carrer surto tots els dies i m'importen zero les vostres merdes, pocavergonyes.",0
"@andreucanals @cpallecl Precisament intentes modificar conceptes històrics per tal de justificar un resultat psicosocial personal. Ex, els britànics exterminaven als autòctons (no queden casi indis a amèrica) per substituir-los per colons, i tu parles de seducció.",0
"@ngelmeres1 @jordioniric @vpartal Aixó mateix, el   remedial secesión  , que penso que es el que Puigdemont te al cap i espero amb el meu cor d´ara i de totes les meves vides pasades que sigui així i ho fagin.",1
"RT @VilaWeb: El president del govern espanyol, Pedro Sánchez: ‘El 155 va ser com un bàlsam per a la societat catalana’  https://t.co/Qo7Twa…",1
"Els feixistes lo primer que es carreguen sempre és la llibertat d’expressió, que és la llibertat bàsica que possibilita les altres... Compte! Manifestar-se no és delicte, piular i rapejar tampoc... Els atacs a TV3 també va per aquí...",0
#vaga #8deMarç!! 💪🏽💪🏽💪💪🏿💪🏾💪🏽💪🏻👏🏻👏🏿👏🏽👏🏼👏🏼👏🏿👏🏻👏🏻a #Mataró  #8MCadaDia #EnsPlantem #8M2019⁠ ⁠⁠ ⁠ @ccoocatalunya @DonesCCOOCat final de la concrntració https://t.co/Fmj8OpqaFj,2
"Forn assegura que les mesures previstes pels Mossos l'1-O estaven al pla d'actuació que es va lliurar a la magistrada,  que no va posar cap objecció  #judici1o",1
Tot el poble ho votará... A mí em sembla democracia pura i dura. https://t.co/GU90K0N2Jr,0
Ahir vam visitar l''edifici malalt' del passeig Sant Joan @CJoan161. Us hi heu fixat mai? Porta 6 anys amb els balcons amb xarxes protectores i ara tot l'edifici està connectat a la corrent del carrer.  https://t.co/x4Dyl4kg4V,0
😍 La revolució democràtica que va començar a BCN s'estén per tot el país!  👏 Enhorabona a tots els candidats i candidates que han estat escollits!  🚩 La #independència avança quan la ciutadania prenem la iniciativa! https://t.co/dJ7pg9wBqG,1
"Xq Ada Colau va al judici? Xq interesa q digui putus indepes que paguin pel q han fet? O algo? Xq no trobo relació directe... es l’alcaldesa de Bcn, xq no va l’Alcalde de Lleida? (Si m’equico corregiu-me)",1
"Pere Aragonès:  Al llarg d'aquests 88 anys, els dirigents d'ERC han patit la repressió per part de l'estat espanyol: Macià, Companys, Tarradellas, Irla...i avui, Oriol Junqueras, personifiquen aquest fil roig de compromís amb aquests valors de compromís de llibertat i justícia  https://t.co/fGYs33je3e",2
"📻@Nmartinblanco ""TV3 ha de ser una televisió pública que respecti la neutralitat ideològica i a la majoria de catalans que no se són separatistes. TV3 distorsiona constantment la realitat per donar una imatge d'Espanya que no és"" @CoolturaFM",0
"Ningú no sap com es fa pacíficament una independència però la manifestació porta anys disposada a esbrinar-ho i a continuar insistint-hi. Si Espanya és violència, dir que no a la violència és continuar dient no a Espanya. https://t.co/mPd9s4R9E3",1
"RT @cauteixonera: Si vols l'independencia no pots votar ERC, que ho tingueu clar. Rt massiu sisplau! Prou! https://t.co/snGkQRK95l",1
Amb dones com la @begoescribano l' #educaciosocial és moltissim millor. Gràcies Bego pel vídeo! #8M https://t.co/YNqjaPZNWU,0
Guia del judici: acaba Pérez de los Cobos i la secretària judicial del 20S pren el relleu #JudiciTV3CatRàdio https://t.co/uD1lbX7enD,2
@emparmoliner Senyora. Potser els @ComunsFederals ja no parlen de referèndum perquè vostès han buidat de significat una paraula que abans es referia a un instrument democràtic i ara també es refereix a un simulacre privat d’un plebiscit imposat des de les institucions per una de les opcions.,0
🗣 @meritxell_batet: Nosaltres no renunciem mai al diàleg. Podem parlar de tot en un marc legal perquè s’han de respectar les regles del joc. Creiem que no hi ha una altre via per intentar solucionar el problema. La solució és seure i apropar posicions. @elsmatins https://t.co/kayAM5IGA3,0
Des de quan defensar l'autodeterminació és un delicte? el dret a l'autodeterminació és en si mateix un instrument de resolució de conflictes #judiciprocés #RomevaAcusa,1
@DignitatRebel @Virgili7 @badocheroquee @latieta @abel_riu No és incompatible. Es pot votar tots els cops que faci falta i desobeir quan convingui.,1
"🔴 @elsa_artadi, sobre el relator:  No pot ser el lehendakari donat que el govern basc té interessos a negociar amb el govern espanyol i no podria mantenir una objectivitat completa   https://t.co/1PArPsoZNl",2
Pillada per l'etiqueta XD #DetectiuConan3XL,2
"@EnricMillo Enric, ni cas! Els de l’ADN superior viuen d’escampar mentides i tenir enganyats els seus seguidors  Els catalans que no hem embogit estem al teu costat, al costat de la raó, i confiem que paguin pel mal que han fet a la nostra gent i la nostra terra  #Elecciones2019VotoDerechas",0
Green Left Weekly @greenleftweekly és un digital australià que publica un blog on es segueix (en anglés) el dia a dia del judici als presos polítics catalans i informacions que tinguin relació amb el cas. S'actualitza constantment. Prego fer difussió. https://t.co/SQdHe28Yk5,1
RT @jordi_canyas: Próximo conseller de la Generalitat. https://t.co/vaarLbCvnJ,0
"En aquest judici no hauria de tenir cap però cap mena de valor provatori el que pugui dir un testimoni, perquè tots són o eren càrrecs polítics de la funció pública i la testifical és doncs parcial. A casa volem proves documentals. La resta és un bluf.",0
"RT @naciodigital: El capità del @GironaFC, Àlex Granell (@A_Granell) dedica la victòria a Madrid (1-2) als presos polítics https://t.co/Ong…",1
RT @elnacionalcat: Lorena Roldán substituirà Inés Arrimadas al capdavant de Cs a Catalunya https://t.co/E65Iy7cH1c,1
"@GSmartDJ @EnricMillo @3gerardpique On es van fer concerts! On la gent es va manifestar pacíficament al costat d’ un gran nombre de @mossos als que, per cert, no van avisar del registre! No hi havia CAP INTENCIÓ D’ IMPEDIR L’ ACCIO JUDICIAL! No hi va haver violència contra ningú!",2
Petita política és la que va va fer @ernestmaragall  quan era conseller d'educació pel @socialistes_cat  fent una llei d'educació la #lec a mida de la dreta  convergent i per això ara està a @Esquerra_ERC  Cal donar resposta a les necessitats de la gent! https://t.co/mRmW8fDSa4,0
"Taula rodona '#Humanitats i #EducacióSuperior' amb María Elena Álvarez, Domingo Alberto Vital, Josep M. Vilalta i Axel Didriksson #GUNiHumanities 🗓️7 de març a la @UNAM_MX de Mèxic! Oficina regional de la @GUNi_net a Amèrica Llatina i el Carib. +info ➡️ https://t.co/ZXQ8UibEvY https://t.co/0I7qXUE6Oq",0
