text,label,lang_detected
"@laieta_cat @LinaresLpez Durante décadas, quien ha gobernado en España tenía más del 50% de los votos en Cataluña. Incluso en el 2011, PP+CIU tenían más del 50% de los votos en Cataluña. Más que ahora todos los independentistas juntos.",0,es
Dice @ArnaldoOtegi en TV3 que echa de menos a políticos como Ernest Lluch porque era muy dialogante. Debe ser por eso que no lo secuestraron como a Miguel Ángel Blanco y solo le pegaron el tiro en la nuca.  Arnaldo eres un HDLGP.,0,es
Hoy el parlamento europeo prohíbe una charla del #President legítimo y democrático de #Catalunya  Y hoy una delegacion del parlamento europeo acude a #Venezuela a visitar a un golpista autoproclamado presidente  Europa y su peligrosa deriva antidemocrática #FelizLunes,1,es
"¿What is love?🎶🎶  ¿Que es el amor🎶a la patria? Es votar  y no dejar k gobierne la extrema derecha. K tod@s los que animan a la abstención, pretenden favorecer a l@s fascistas. #YoVoto y tod@s deberíais el #28Abril votar con alegria😜🎶 #BuenasNoches https://t.co/MH6ZDnZnpf",1,es
"@TodosAlFondo @25242322q @RLouzad @alf_1714 Son falsos y mentirosos hasta para eso.?? Ofrecele descuento a un catalán indepe, con tal de pagar menos como si le habla en chino, y hasta te dice que es española. ??",0,es
A mí los indepes que más me gustan son los que dicen que seguiríamos siendo españoles.  Les siguen los que dicen que España tendría que devolver a Cataluña su deuda.  ¿A vosotros?,1,es
@JordiMasFont @Morafanova @MontseG94398156 @jtmaillo @drawman1290 @marianpy1 @AlfonsoIXLeon @CODEXREVISUS @RAGAFO1 @jordivergesb @RafaColono @vlc_JI @silvia_yucca @cava_SEdR @ochoabravo32 @David_n_Goliat @anguestar @CDRTabarnia @2Emprenyat @RamonBerenguerI @lovenjaire @Capdecul1 @rumbletoe @canilero9 @auroraborreal88 @ElPaco17170917 @Julii1985 @LauraFangs @may_adell @bla_7863 @barnazen @ap_poch @crmontoro @Jrgen27307674 @kiko0243 @Argumentosepara @JesusFase2 @Ibermensch @states_spain @33Joanot @TabarniaSur @fhaherrera @serem1infern @Blamitter @berguetanu @Oletros @hlcannibal @vivi190473 @mosnunez @nuriapatona Que el abogado estrella de la defensa y al q están encumbrado como a super héroe... Sea uno de los fundadores de C's...   Cómo lo lleváis indepes?,0,es
"Mientras los grupos separatistas preguntan al Govern sobre el monotema, @Noemi_delaCalle pregunta por la atención a la infancia. @CiutadansCs https://t.co/COqZaNBb31",0,es
Carrizosa también ha informado de que una caseta de su formación en Molins de Rei (Barcelona)  ha amanecido con daños #Ciudadanos #VenezuelaGritaLibertad https://t.co/1doc3VQfcb,2,es
"Como mujer, feminista, de izquierdas y republicana defenderé la lucha contra la violencia machista que sufren las mujeres hasta mi último aliento. Me tendréis enfrente #ApuntaMiNombreVox",1,es
"Os lo podéis tomar a cachondeo, pero realmente quienes mas miedo me dan no son los de VOX ni  el partido popular, sino los de Ciudadanos. Son de largo el partido mas retrogrado, más falso, más hipócrita y con la mentalidad más fascista de la historia de la democracia.",1,es
RT @COPE: .@HerreraenCOPE contesta a @gabrielrufian tras mofarse de la letrada “atrapada” y “acosada” por el independentismo https://t.co/R…,1,es
"Son declaraciones del psicópata Sánchez, del 14 de mayo de 2018, cuando Roger Torrent proclamó al nazi Torra presidente de la Generalidad. Es para probar la alta traición del impostor Sánchez a ESPAÑA... ???  #SánchezDimisión ? https://t.co/xhWz3PmTbF",0,es
No hace falta ser independentista para darse cuenta que esto va de justicia y respeto a los DDHH. Más de 2.000 taxistas secundarán la huelga del 21 https://t.co/cC6S031gf2,1,es
"@ElTitoLewis Las formaciones independentistas están ahora mismo, paradas. El Govern efectiu no es capaz ni de proteger a los que cuelgan una pancarta contra el Rey. Así que o reclamamos o esto se para. Besos",1,es
?#JuicioProcés  Turno de declaración para @quimforn:  He participado en muchas manifestaciones para defender la independencia . #EnJakeETB ? https://t.co/OY83zEh0fK @Xlapitz https://t.co/eqzyaF1Tff,1,es
"RT @Aliole09: El titular correcto sería: ,Inés Arrimadas va a waterloo a montar una escenita. Por cierto quién paga el viaje? https://t.co/…",1,es
@RodrigueJorge @toni_comin @CristinaNarbona Que tontería. Y Escocia es el Reino Unido hasta que deje de serlo. Pero se demuestra que si hay voluntad política y respeto se hace. Las leyes nunca son impedimento para la política pues son los políticos quienes pueden ajustar esas leyes para solucionar los problemas.,1,es
"'Smart city' implica una visión en las áreas de movilidad, energía, planificación y gestión de los servicios  @PilarConesa, fundadora de Anteverti y comisaria de @SmartCityexpo fuente https://t.co/dROh85yIUO #SCEBA19 #smartcities #smartcity #smartcityexpo #CiudadesInteligentes https://t.co/yf8xmT1MME",2,es
Habrá que llamar a Mc Gyver para que cuente como con el Fairy se puede derrocar todo un Estado. #JudiciDeLaVergonya #judiciaalademocràcia #MilloMentider #FairyElMilagroAntiFacha,1,es
📺 @InesArrimadas  La garantía de cambio es que Cs lidere el nuevo Gobierno de España y se ponga fin al bipartidismo del #PPSOE. No se trata de cambiar al PSOE por el PP  #L6Narrimadas https://t.co/WYsYJnxhac,1,es
"Leerlo me ha proporcionado una visión panorámica del lamentable pasado, el presente más indigno y un escalofriante futuro. Léanlo y evitemos tener que lamentarlo después. Votemos con cabeza #elecciones2019votoderechas  https://t.co/qMbsWIMKaS",0,es
"El daño humano de la crisis en #Venezuela: bajo el corrupto régimen socialista de Nicolás Maduro, tres millones de venezolanos han huido de sus hogares para sobrevivir durante la peor crisis económica y humanitaria. https://t.co/L4xZeAd05F",2,es
"No sé si me he perdido detalles pero hasta donde se los bares tienen derecho de admisión sobre todo para permitir o no montar un plató y una entrevista entre políticos y periodistas, en este caso lo más bajo de ambos.  https://t.co/CfRx7eTHvO",1,es
El PP pide colaboración a la CDU alemana ante el  golpe de estado independentista  https://t.co/XTRXv5fGSg,1,es
"Montserrat, la montaña sagrada para los catalanes, es el principal foco religioso/católico del independentismo, donde acuden con frecuencia en busca de consejo y consuelo espiritual Jordi Pujol y Oriol Junqueras.",0,es
"@elnacionalcat Atrévete a dar el paso, si ella pudo salir de la secta del lazo amarillo, tu también puedes  #LaSilenciosaCat  #LaRepublicaNoExisteIdiota  #GolpistasAPrisión",0,es
RT @TontaDemocracia: “Torra y Puigdemont TARTAMUDEAN cuando se les pregunta adónde VAN y adónde VAMOS todos”. 👇 https://t.co/589LwKNRjL,0,es
El niño acosado por apellidarse Trump se duerme en el Congreso. Joshua ha sido invitado por el presidente para asistiir al discurso del Estado https://t.co/di3UawPpCK,2,es
Alguien le puede decir al idiota de @SimancasRafael que los catalanes no indepes nos sentimos traicionados y que deje de hablar mierda??  Y de paso le explicáis que al Govern no le importa la mayoría de los catalanes!!! #RelatorARV,2,es
#JudiciTV3CatRadio Recuerda qué comió el 1-O? Recuerda cuantas veces llamó a su mujer? Recuerda cuantas veces hizo pipÍ ese día? ¿POR QUÉ NO TE CALLAS? https://t.co/8gNjiQeQ5r,1,es
Queremos devolver la democracia a los ciudadanos españoles prohibiendo los partidos corruptos y filofranquistas. #ThisIsTheRealSpain https://t.co/XpRr7HOwKE,1,es
"RECUERDA q estos patriotas q se consideran los mejores  españoles constitucionalistas  pero no les hace asco mantener a los q saquean las arcas públicas,empoblecen a los españoles,destruyen lo público y hacen más rico al rico. RECUERDA lo de Andalucía EllosVuelven #El28AbrilPSOE https://t.co/xnLHHPHykf",0,es
@gabrielrufian Vaya y lo dice quien ha votado en contra de los presupuestos más sociales presentados en la democracia actual!! Rufian...eres un gañan chaval!!,0,es
"@JosepBorrellF @thehill @SpainInTheUSA Compartirás lo q quieras, pero no te has leído lo q exige Torra en su  negociación  con vuestro Gobierno:  -Reconocimiento derecho autodeterminación  -Mediación internacional  -Impunidad jurídica al separatismo -Admitir que España es franquista, fascista y no democrática",0,es
"«Cuando los nazis vinieron a por los comunistas, guardé silencio, porque yo no era comunista. Cuando encarcelaron a los sindicalistas, guardé silencio, porque yo no era sindicalista...» Martin Niemöller  Yo nunca voy a guardar silencio... #ApuntaMiNombreVox https://t.co/BNMZnVWasX",1,es
"Somos los mayores necios de la historia  si continuamos pagando a gente que nos hace odiarnos unos s otros. Sea usando bonitos nombres como 'multucultulatismo', 'diversidad' o 'conciencia de género', se reduce a esto . #SowellDiario #juiciogolpistas  #DictaduraDeGénero https://t.co/NIUPi9Hs9Z",0,es
"Si votas PSOE no sabes lo que votas, porque tal vez estarás votando a Podemos, a los indepes, o a los filoterroristas. Estarás votando contra España, contra la libertad, contra el futuro, contra tus descendientes y contra ti miamo. ¡Mucho cuidadín con lo que se vota! https://t.co/cQoKxrJ5Oi",0,es
Todo Estado se fundamenta en una mezcla de fuerza y consenso. Que el Estado español haya tenido que recurrir a la fuerza es el mejor indicio de que ha perdido el consenso. Tiene razón Benet Salellas: el #JuicioProces es una derrota del régimen democrático. https://t.co/BLqrwlXdvV,1,es
En la presentación de la precampaña de @PSOE el Presidente @sanchezcastejon: la España que queremos defiende la educación como motor del cambio.  La joya de la corona de los presupuestos que presentaremos será la #EducaciónPública. #LaEspañaQueQuieres https://t.co/ygoBMjKE7l,0,es
@LaRepublicaCat @carrizosacarlos @CiutadansCs @KRLS Porque Puigdemont le da 100.000 millones de vueltas al mamarracho de Carrizosa. 😊,1,es
RT @UnionGC: 'En Cataluña a la #GuardiaCivil no les atienden en farmcias ni les sirven café en algunos bares'  https://t.co/hK9UbqiNtt,0,es
📌Que bien nos irían ahora las escuchas de Villarejo para demostrar que tanto FISCALÍA como ABOGACÍA del ESTADO han preparado hasta el más mínimo detalle las preguntas y respuestas de la vista de hoy..  Separación de PODERES? 🤔🙄  #JudiciTV3CatRàdio  #JoséAntonioNietoMiente,1,es
Aviso a la @policia y Policía Local de perros sin parar de chillar en la primera caseta del arenal. Parece que está habiendo maltrato por parte de un hombre que los tiene metidos dentro. Vídeo muy fuerte en un grupo de Facebook. #cordoba #maltratoanimal #policia,2,es
"Solo un 8% de seguimiento de la huelga. Parece que  al pueblo catalán  le importa más bien poco lo que le pase a los golpistas que están en el banquillo.  Fracasa la huelga general del sindicato de Terra Lliure, la Generalidad y los CDR  https://t.co/1SIw2ykDxb",0,es
"Pero lo que más me fastidia es que sois unas traidoras, que deshonráis la memoria de las monjas que fueron martirizadas por los mismos partidos políticos que hoy van de feministas y que han convocado esta mamarrachada de huelga https://t.co/0z1sh7ocqJ",0,es
"Ministra, respete al partido que ganó en las urnas las elecciones en Cataluña. Respete también a los catalanes constitucionalistas que sienten que el Gobierno de España les abandona y les humilla por montarse unos meses más en el Falcon https://t.co/zgHbfeRUtB",0,es
"“Votar no es un delito, no está en el código penal, y impedirlo por la fuerza sí que lo es” Oriol Junqueras #JudiciDeLaVergonya #JuicioALaDemocracia",1,es
"Pero esto qué es?????, me salen culebras por la boca pero me las voy a tragar...la ultraizquierda como siempre chupando del bote. #LaSilenciosaCat #EquiparacionYa #EleccionesGeneralesYa https://t.co/c39Ivtj03S",0,es
@MiquelGimenezG1 @voz_opinion Pero muchos van abandonando el barco y no son precisamente indepes.,2,es
Bertín Osborne:  Tengo muchos amigos independentistas y son gente estupenda  https://t.co/3MJcvcqPU5,2,es
#ArgumosaResiste Felipe Borbón:  No es admisible apelar a una supuesta democracia por encima del derecho  👇 La policia rompiendo el cristal de la puerta del edificio desahuciado en #Argumosa11  👇 Sus leyes y de sus fondos buitres #FelizFinde 👇👇  https://t.co/uciJzNuyKk,1,es
"La relación de Malú y Rivera, una 'bomba' para su imagen: habla el experto  https://t.co/CNDI7c7iga Las campañas de Rivera son algo controvertidas , el problema es que él no es Brad Pitt y ella no es Carla Bruni  #elecciones2019votoderechas https://t.co/jOgINXlOGs",0,es
"@Santi_ABASCAL ❌No, @pablocasado_ no ha propuesto pactar con los nacionalistas.   El Presidente del @PPopular ha dicho que los nacionalismos son excluyentes e insaciables pero que se encuentran dentro de la Constitución, cosa que no ocurre con el independentismo.   📹 https://t.co/mRP1QLkPCZ",0,es
"El exsocio de Puigdemont --y jefe de su mujer-- se lleva un contrato de más de medio millón de euros del Ayuntamiento de San Cugat, en manos del PDeCAT  https://t.co/sIdfDfO2Di",0,es
EE.UU. dejará en Siria a 200 de sus 2.000 militares https://t.co/MruKhFmcgR,2,es
Poca crítica veo por aquí de catalanes no indepes hacia Arrimadas!!!  Parece que tenemos asumido que nadie nos quiere y mucho menos nos representan!!!  Estamos solos!!!,2,es
"Somos una sociedad comandada por franquistas demócratas y, por tanto, somos una democracia franquista. O lo que sea . @luisgonzaloseg en El libro negro del ejército https://t.co/ggrXnNzTnS",1,es
"#HaciaLaHuelgaFeminista2019  #yovoy8M  #8M2019 #8M Recordar que la lucha que llebamos durante tanto tiempo es por nuestros derechos, por que los pisotean todos los días solo por ser mujeres.  #FeminismoYRepública  Vamos con #HuelgaFeminista8M, vamos x la #República https://t.co/YUc05wVJwx",1,es
"Vives en un país en el que para una minoría muy sectaria las ALIMAÑAS ASESINAS DE ETA son hombres de paz, intentar usurpar los derechos de 40 millones de personas es democracia, y miserables RUFIANES Y OTEGIS son un referente. Embusteros #laZis https://t.co/FTnbEYw8nI",0,es
@AdaColau creo que hay cosas más importantes que gastarse el dinero público en ir al juicio para ver los políticos presos #LaSilenciosaCat  Juicio procés: Ada Colau pagará con dinero público su viaje a Madrid en apoyo a los golpistas | Cataluña https://t.co/Xw1Vl14hI1,0,es
La situación política de UK es un lose-lose brutal. Los 'tories' están jodidísimos porque deben aplicar el resultado de la votación; los 'labour' corren riesgo de partirse entre los que piden un nuevo referéndum y los que exigen acatar el de 2016 https://t.co/eSBkUowa5N,2,es
"@InesArrimadas @CiudadanosCs @Albert_Rivera Cataluña, Cataluña, Cataluña, Cataluña, Cataluña, Cataluña, Cataluña, Cataluña, Cataluña, Venezuela, Venezuela, Venezuela, Venezuela, Venezuela, Torra,Torra, Torra, Torra, Puigdemont, Puigdemont, Puigdemont.... Ya estoy oyendo su campaña electoral.",1,es
"Van de víctimas oprimidas y tienen toda la libertad de ser racistas y supremacistas, pues si, esta es la Catalunya del 2019. Puedo comprender que al resto de España les caigamos mal #JoAcuso https://t.co/tbyn02y9jr https://t.co/BZUgtzVlQ7",0,es
